name;sku;gtin;product_number;descriptionDK;product_name;color_code;color;pantone;hex;size_code;size;price\/amount;price\/currency;stock;weight;tariff_number;country_of_origin;main_category;sub_categories;images\/packshots;iamges\/modelShots;washingInstructions
ST103 Cam;'0001030840o;5714485110196;ST103;Quality: 100% combed and enzyme washed cottonAsh: 99% combed cotton / 1% viscoseOxford grey: 85% combed cotton / 15% viscoseHeather Green: 40% combed cotton / 60% polyesterAnthracite, Heather Burgundy, Heather Blue: 60% combed cotton / 40% polyesterWeight: 145 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.Our Cam T-shirt is a standard product with a new, improved quality for a nice price. It is round knitted, has double stitches and a classic, round neck with a band.;Cam;08;Pink;PMS 214 C;#CE0F69;40;12-14 Years;15,2;DKK;61;0,1;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000103_Pink_08_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000103_Pink_08_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000103_Pink_08_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_07c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_08.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_09.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_09c.jpg, ;
ST103 Cam;'0001031112o;5714485121000;ST103;Quality: 100% combed and enzyme washed cottonAsh: 99% combed cotton / 1% viscoseOxford grey: 85% combed cotton / 15% viscoseHeather Green: 40% combed cotton / 60% polyesterAnthracite, Heather Burgundy, Heather Blue: 60% combed cotton / 40% polyesterWeight: 145 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.Our Cam T-shirt is a standard product with a new, improved quality for a nice price. It is round knitted, has double stitches and a classic, round neck with a band.;Cam;11;Lime;PMS 368 C;#78BE20;12;2 Years;15,2;DKK;100;0,06;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000103_Lime_11_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000103_Lime_11_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000103_Lime_11_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_07c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_08.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_09.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_09c.jpg, ;
ST103 Cam;'000103183o;5714485104133;ST103;Quality: 100% combed and enzyme washed cottonAsh: 99% combed cotton / 1% viscoseOxford grey: 85% combed cotton / 15% viscoseHeather Green: 40% combed cotton / 60% polyesterAnthracite, Heather Burgundy, Heather Blue: 60% combed cotton / 40% polyesterWeight: 145 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.Our Cam T-shirt is a standard product with a new, improved quality for a nice price. It is round knitted, has double stitches and a classic, round neck with a band.;Cam;18;Red;PMS 187 C;#a6192e;3;8-10 Years;15,2;DKK;226;0,08;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000103_Red_18_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000103_Red_18_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000103_Red_18_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_07c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_08.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_09.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_09c.jpg, ;
ST103 Cam;'0001031840o;5714485104140;ST103;Quality: 100% combed and enzyme washed cottonAsh: 99% combed cotton / 1% viscoseOxford grey: 85% combed cotton / 15% viscoseHeather Green: 40% combed cotton / 60% polyesterAnthracite, Heather Burgundy, Heather Blue: 60% combed cotton / 40% polyesterWeight: 145 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is label free and contains only a small size label in the left side of the neck.Our Cam T-shirt is a standard product with a new, improved quality for a nice price. It is round knitted, has double stitches and a classic, round neck with a band.;Cam;18;Red;PMS 187 C;#a6192e;40;12-14 Years;15,2;DKK;276;0,1;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, ;http://download.stormtextil.dk/WebShop/PackShots/000103_Red_18_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000103_Red_18_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000103_Red_18_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_03c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_04c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_05.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_07.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_07c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_08.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_08c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_09.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000103_Cam_09c.jpg, ;
ST111 Keya Tee 150;'0001111740;5714485114453;ST111;Quality:&nbsp100% Ringspun cottonWeight: 145/150 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.This T-shirt is a classic model, produced of&nbsp100% ringspun cotton.KEYA label in the neck, look at the picture&nbspfor details.;Keya Tee 150;17;Danish Red;PMS 200 C;#BA122B;40;12-14 Years;13,25;DKK;388;0,09;61091000;Bangladesh;KEYA T-shirts;Keya, ;;http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03c.jpg, ;
ST111 Keya Tee 150;'000111176;5714485114392;ST111;Quality:&nbsp100% Ringspun cottonWeight: 145/150 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.This T-shirt is a classic model, produced of&nbsp100% ringspun cotton.KEYA label in the neck, look at the picture&nbspfor details.;Keya Tee 150;17;Danish Red;PMS 200 C;#BA122B;6;M;13,25;DKK;1129;0,13;61091000;Bangladesh;KEYA T-shirts;Keya, ;;http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03c.jpg, ;
ST111 Keya Tee 150;'000111177;5714485114408;ST111;Quality:&nbsp100% Ringspun cottonWeight: 145/150 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.This T-shirt is a classic model, produced of&nbsp100% ringspun cotton.KEYA label in the neck, look at the picture&nbspfor details.;Keya Tee 150;17;Danish Red;PMS 200 C;#BA122B;7;L;13,25;DKK;1529;0,15;61091000;Bangladesh;KEYA T-shirts;Keya, ;;http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03c.jpg, ;
ST111 Keya Tee 150;'000111178;5714485114415;ST111;Quality:&nbsp100% Ringspun cottonWeight: 145/150 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.This T-shirt is a classic model, produced of&nbsp100% ringspun cotton.KEYA label in the neck, look at the picture&nbspfor details.;Keya Tee 150;17;Danish Red;PMS 200 C;#BA122B;8;XL;13,25;DKK;1202;0,17;61091000;Bangladesh;KEYA T-shirts;Keya, ;;http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03c.jpg, ;
ST111 Keya Tee 150;'0001111790;5714485114422;ST111;Quality:&nbsp100% Ringspun cottonWeight: 145/150 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.This T-shirt is a classic model, produced of&nbsp100% ringspun cotton.KEYA label in the neck, look at the picture&nbspfor details.;Keya Tee 150;17;Danish Red;PMS 200 C;#BA122B;90;2XL;13,25;DKK;790;0,16;61091000;Bangladesh;KEYA T-shirts;Keya, ;;http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03c.jpg, ;
ST111 Keya Tee 150;'0001111791;5714485114439;ST111;Quality:&nbsp100% Ringspun cottonWeight: 145/150 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.This T-shirt is a classic model, produced of&nbsp100% ringspun cotton.KEYA label in the neck, look at the picture&nbspfor details.;Keya Tee 150;17;Danish Red;PMS 200 C;#BA122B;91;3XL;16,25;DKK;300;0,19;61091000;Bangladesh;KEYA T-shirts;Keya, ;;http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03c.jpg, ;
ST111 Keya Tee 150;'000111345;5714485108711;ST111;Quality:&nbsp100% Ringspun cottonWeight: 145/150 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.This T-shirt is a classic model, produced of&nbsp100% ringspun cotton.KEYA label in the neck, look at the picture&nbspfor details.;Keya Tee 150;34;Oxford Grey;PMS Cool Grey 7 C;#97999b;5;S;13,25;DKK;166;0,13;61091000;Bangladesh;KEYA T-shirts;Keya, ;http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03c.jpg, ;
ST111 Keya Tee 150;'000111346;5714485108728;ST111;Quality:&nbsp100% Ringspun cottonWeight: 145/150 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.This T-shirt is a classic model, produced of&nbsp100% ringspun cotton.KEYA label in the neck, look at the picture&nbspfor details.;Keya Tee 150;34;Oxford Grey;PMS Cool Grey 7 C;#97999b;6;M;13,25;DKK;133;0,13;61091000;Bangladesh;KEYA T-shirts;Keya, ;http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03c.jpg, ;
ST111 Keya Tee 150;'000111347;5714485108735;ST111;Quality:&nbsp100% Ringspun cottonWeight: 145/150 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.This T-shirt is a classic model, produced of&nbsp100% ringspun cotton.KEYA label in the neck, look at the picture&nbspfor details.;Keya Tee 150;34;Oxford Grey;PMS Cool Grey 7 C;#97999b;7;L;13,25;DKK;101;0,15;61091000;Bangladesh;KEYA T-shirts;Keya, ;http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03c.jpg, ;
ST111 Keya Tee 150;'000111348;5714485108742;ST111;Quality:&nbsp100% Ringspun cottonWeight: 145/150 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.This T-shirt is a classic model, produced of&nbsp100% ringspun cotton.KEYA label in the neck, look at the picture&nbspfor details.;Keya Tee 150;34;Oxford Grey;PMS Cool Grey 7 C;#97999b;8;XL;13,25;DKK;46;0,17;61091000;Bangladesh;KEYA T-shirts;Keya, ;http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03c.jpg, ;
ST111 Keya Tee 150;'0001113490;5714485108759;ST111;Quality:&nbsp100% Ringspun cottonWeight: 145/150 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.This T-shirt is a classic model, produced of&nbsp100% ringspun cotton.KEYA label in the neck, look at the picture&nbspfor details.;Keya Tee 150;34;Oxford Grey;PMS Cool Grey 7 C;#97999b;90;2XL;13,25;DKK;68;0,16;61091000;Bangladesh;KEYA T-shirts;Keya, ;http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_front.JPG, http://download.stormtextil.dk/WebShop/PackShots/000111_OxfordGrey_34_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000111_Keya_Tee_150_03c.jpg, ;
ST305 Uni Fashion;'0003053391o;5714485114064;ST305;&nbspQuality: 100% combed and enzyme washed cottonOxford Grey: 85% combed cotton, 15% viscoseHeather Black: 65% combed cotton, 35% polyesterAnthracite: 60 % combed cotton, 40% polyesterWeight: 165 g/m²Single jerseyBox: 50 pcs., pack: 10 pcs.The product is LABELFREE and contains only a small size label in the left side of the neck.The ST305 Uni Fashion is a classic t-shirt with a slightly fitted cut and side seam. The sleeve is tailored to fit this cut.Sleeves and bottom are hemmed with 3 threaded flatlock. 3 threaded flatlock make a decorative detail to the T-shirt. It has 3 straight stitches with zig-zag stitches between on the right side of the T-shirt, it makes the hem more visible than with a normal twin-needle stitching.The neckline is finished with at 1x1 cotton rib and stitched whit at twin needle topstitch.The t-shirt is made from one of our most popular cotton fabrics, single jersey 165 g / m². We use this material for most of our t-shirts. The material is known for the following qualities: soft, flexible, hardwearing, suitable for many washing, good color fastness, minimal shrinkage, smooth and uniform surface.The t-shirt has neck tape and only a small size label in the left side of the neck. In the left side seam, there is a small label with the product name and washing instructions.;Uni Fashion;33;Violet;PMS 2695 C;#2E1A47;91;3XL;29;DKK;99;0,21;61091000;Bangladesh;T-Shirts;T-Shirts crew neck, New Arrivals, ;http://download.stormtextil.dk/WebShop/PackShots/000305_Violet_33_back.JPG, http://download.stormtextil.dk/WebShop/PackShots/000305_Violet_33_front.jpg, http://download.stormtextil.dk/WebShop/PackShots/000305_Violet_33_side.JPG, ;http://download.stormtextil.dk/WebShop/ModelShots/000305_Uni_Fashion_01.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000305_Uni_Fashion_01c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000305_Uni_Fashion_02.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000305_Uni_Fashion_02c.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000305_Uni_Fashion_03.jpg, http://download.stormtextil.dk/WebShop/ModelShots/000305_Uni_Fashion_03c.jpg, ;
